,ko,target,log2FoldChange
24246,noB_Plate15,ENSMUSG00000039236,-1.1328517308272
24248,noB_Plate15,ENSMUSG00000039458,-0.551711032595455
24253,noB_Plate15,ENSMUSG00000039699,-1.78991179012432
24254,noB_Plate15,ENSMUSG00000039740,-0.474297749135276
24257,noB_Plate15,ENSMUSG00000039782,0.47699902616858897
24258,noB_Plate15,ENSMUSG00000039783,2.3222334562276203
24260,noB_Plate15,ENSMUSG00000039959,0.823548121867691
24262,noB_Plate15,ENSMUSG00000039982,1.36515537191091
24263,noB_Plate15,ENSMUSG00000039987,-0.4267276944930539
24264,noB_Plate15,ENSMUSG00000039994,0.34274684773015
24265,noB_Plate15,ENSMUSG00000039997,-0.7007225196587851
24269,noB_Plate15,ENSMUSG00000040249,0.720766096712967
24270,noB_Plate15,ENSMUSG00000040263,0.39106978050339103
24271,noB_Plate15,ENSMUSG00000040268,0.631718673971638
24273,noB_Plate15,ENSMUSG00000040296,-0.990273217536922
24274,noB_Plate15,ENSMUSG00000040339,0.4805303267260271
24275,noB_Plate15,ENSMUSG00000040350,-1.6627852401596799
24276,noB_Plate15,ENSMUSG00000040356,-0.328239358364743
24277,noB_Plate15,ENSMUSG00000040363,0.35465421361756505
24279,noB_Plate15,ENSMUSG00000040433,-0.967407219024666
24281,noB_Plate15,ENSMUSG00000040447,-0.707106529612839
24283,noB_Plate15,ENSMUSG00000040511,-0.43099718741311105
24284,noB_Plate15,ENSMUSG00000040528,0.8762472161949741
24285,noB_Plate15,ENSMUSG00000040548,0.5074141304261379
24286,noB_Plate15,ENSMUSG00000040584,-2.03810536554337
24287,noB_Plate15,ENSMUSG00000040659,0.27978304572020196
24288,noB_Plate15,ENSMUSG00000040687,0.42037341636383707
24289,noB_Plate15,ENSMUSG00000040699,0.48389830712385706
24290,noB_Plate15,ENSMUSG00000040710,1.23674192144601
24291,noB_Plate15,ENSMUSG00000040722,2.24821258709509
24293,noB_Plate15,ENSMUSG00000040747,0.23728065478516103
24295,noB_Plate15,ENSMUSG00000040785,-0.219513595858679
24298,noB_Plate15,ENSMUSG00000040929,-0.7006059442961441
24299,noB_Plate15,ENSMUSG00000040943,0.7680517773456991
24300,noB_Plate15,ENSMUSG00000040945,0.23921764068155602
24302,noB_Plate15,ENSMUSG00000040997,-0.39672293952464094
24304,noB_Plate15,ENSMUSG00000041084,-0.22267892590170998
24305,noB_Plate15,ENSMUSG00000041147,0.34590683722950705
24306,noB_Plate15,ENSMUSG00000041187,0.52685372840857
24307,noB_Plate15,ENSMUSG00000041189,-1.22268368831072
24309,noB_Plate15,ENSMUSG00000041219,0.5264669877208951
24310,noB_Plate15,ENSMUSG00000041220,-0.43865013677648207
24311,noB_Plate15,ENSMUSG00000041235,0.3913979857451189
24312,noB_Plate15,ENSMUSG00000041261,-1.8319381606731902
24313,noB_Plate15,ENSMUSG00000041272,-3.3131100869156898
24314,noB_Plate15,ENSMUSG00000041355,-0.38576054305847707
24317,noB_Plate15,ENSMUSG00000041426,0.308876962699552
24318,noB_Plate15,ENSMUSG00000041444,-0.472734648977575
24319,noB_Plate15,ENSMUSG00000041468,-0.3811736354113971
24320,noB_Plate15,ENSMUSG00000041491,-0.694132043436298
24322,noB_Plate15,ENSMUSG00000041515,1.71556409851329
24323,noB_Plate15,ENSMUSG00000041571,1.37462847723154
24324,noB_Plate15,ENSMUSG00000041607,0.5447948936816789
24325,noB_Plate15,ENSMUSG00000041650,-0.273434742124464
24328,noB_Plate15,ENSMUSG00000041754,0.6472973238189129
24330,noB_Plate15,ENSMUSG00000041852,-0.49205680467401797
24331,noB_Plate15,ENSMUSG00000041958,-0.305635272990885
24333,noB_Plate15,ENSMUSG00000042104,-1.68416289336458
24334,noB_Plate15,ENSMUSG00000042105,0.43355065304074897
24335,noB_Plate15,ENSMUSG00000042129,1.05707828537652
24337,noB_Plate15,ENSMUSG00000042198,0.471151512150595
24340,noB_Plate15,ENSMUSG00000042284,2.669606733978
24341,noB_Plate15,ENSMUSG00000042292,-0.34727302999201193
24342,noB_Plate15,ENSMUSG00000042331,0.711619353130029
24343,noB_Plate15,ENSMUSG00000042364,0.949361518901994
24344,noB_Plate15,ENSMUSG00000042367,0.43767074786864296
24345,noB_Plate15,ENSMUSG00000042444,-0.549838984492119
24346,noB_Plate15,ENSMUSG00000042462,0.277256515651498
24348,noB_Plate15,ENSMUSG00000042523,-1.36374875980488
24350,noB_Plate15,ENSMUSG00000042675,-0.383908044347848
24351,noB_Plate15,ENSMUSG00000042682,-0.48952533433545004
24352,noB_Plate15,ENSMUSG00000042694,-0.7089892515456601
24356,noB_Plate15,ENSMUSG00000042757,1.1689909403869299
24357,noB_Plate15,ENSMUSG00000042759,-0.44856941578150705
24358,noB_Plate15,ENSMUSG00000042826,-0.8018845119309008
24359,noB_Plate15,ENSMUSG00000042854,0.7569009620134921
24361,noB_Plate15,ENSMUSG00000043008,1.4137949564506298
24362,noB_Plate15,ENSMUSG00000043067,0.39662068793399297
24363,noB_Plate15,ENSMUSG00000043263,-1.4002629103732902
24364,noB_Plate15,ENSMUSG00000043372,-0.61216666184322
24365,noB_Plate15,ENSMUSG00000043421,-1.1495509615320298
24366,noB_Plate15,ENSMUSG00000043505,-0.938403375266793
24367,noB_Plate15,ENSMUSG00000043510,0.3784225723147629
24368,noB_Plate15,ENSMUSG00000043587,0.44436264576198703
24371,noB_Plate15,ENSMUSG00000043987,0.6403908902518131
24372,noB_Plate15,ENSMUSG00000044258,-0.521721358299872
24377,noB_Plate15,ENSMUSG00000044768,1.04026444283666
24378,noB_Plate15,ENSMUSG00000044827,-2.9489501784394196
24379,noB_Plate15,ENSMUSG00000045005,-1.78685959530493
24380,noB_Plate15,ENSMUSG00000045038,0.955784366706616
24382,noB_Plate15,ENSMUSG00000045211,-0.494702625121529
24383,noB_Plate15,ENSMUSG00000045294,-1.06271178223902
24386,noB_Plate15,ENSMUSG00000045349,0.694501971760285
24388,noB_Plate15,ENSMUSG00000045410,0.351611637502048
24389,noB_Plate15,ENSMUSG00000045414,-0.466633384545901
24390,noB_Plate15,ENSMUSG00000045594,-0.467729255544151
24391,noB_Plate15,ENSMUSG00000045636,1.76170117114369
24392,noB_Plate15,ENSMUSG00000045659,1.09617244801487
24393,noB_Plate15,ENSMUSG00000045679,-0.36323667938992604
24395,noB_Plate15,ENSMUSG00000045757,-0.6727783049574021
24396,noB_Plate15,ENSMUSG00000045817,0.391225522011824
24397,noB_Plate15,ENSMUSG00000045826,-0.654246102673116
24398,noB_Plate15,ENSMUSG00000045827,0.667238327749678
24399,noB_Plate15,ENSMUSG00000045980,-0.4734732633846211
24400,noB_Plate15,ENSMUSG00000046006,0.964874440080306
24401,noB_Plate15,ENSMUSG00000046027,0.4373790502555471
24403,noB_Plate15,ENSMUSG00000046157,1.0285283422726301
24404,noB_Plate15,ENSMUSG00000046387,-1.24331822574904
24405,noB_Plate15,ENSMUSG00000046402,-1.7261905847488301
24406,noB_Plate15,ENSMUSG00000046432,-0.703928398552223
24408,noB_Plate15,ENSMUSG00000046574,0.351566721294109
24409,noB_Plate15,ENSMUSG00000046598,-0.8277697586390521
24410,noB_Plate15,ENSMUSG00000046688,0.8919026696629649
24412,noB_Plate15,ENSMUSG00000046743,-2.17653015056326
24413,noB_Plate15,ENSMUSG00000046805,2.5030926497828303
24414,noB_Plate15,ENSMUSG00000046879,-0.339851756575289
24416,noB_Plate15,ENSMUSG00000047250,0.998247612906331
24417,noB_Plate15,ENSMUSG00000047368,-0.5128601267460979
24418,noB_Plate15,ENSMUSG00000047407,0.268368050905043
24419,noB_Plate15,ENSMUSG00000047434,0.546921668825728
24420,noB_Plate15,ENSMUSG00000047534,0.35318881984534
24421,noB_Plate15,ENSMUSG00000047539,-0.603644434415685
24425,noB_Plate15,ENSMUSG00000047842,-0.721497805143414
24426,noB_Plate15,ENSMUSG00000047867,-0.392230761416773
24429,noB_Plate15,ENSMUSG00000048106,-0.719205816756015
24430,noB_Plate15,ENSMUSG00000048120,-1.87569064616003
24432,noB_Plate15,ENSMUSG00000048249,-0.7510568205384921
24434,noB_Plate15,ENSMUSG00000048612,1.42655105269889
24435,noB_Plate15,ENSMUSG00000048668,0.28711508138360303
24436,noB_Plate15,ENSMUSG00000048772,-2.93052170529168
24437,noB_Plate15,ENSMUSG00000048915,-0.9482807120955951
24439,noB_Plate15,ENSMUSG00000048924,-1.06858857553433
24440,noB_Plate15,ENSMUSG00000048965,-0.813827367365859
24442,noB_Plate15,ENSMUSG00000049076,0.359617374373086
24444,noB_Plate15,ENSMUSG00000049103,0.64013127216126
24445,noB_Plate15,ENSMUSG00000049112,2.21608383472214
24447,noB_Plate15,ENSMUSG00000049225,0.450813000463209
24448,noB_Plate15,ENSMUSG00000049307,-0.454052272787793
24449,noB_Plate15,ENSMUSG00000049313,0.37115310374968397
24450,noB_Plate15,ENSMUSG00000049323,-0.413614504625452
24453,noB_Plate15,ENSMUSG00000049511,-2.8058395670428697
24457,noB_Plate15,ENSMUSG00000049625,0.684210413293247
24458,noB_Plate15,ENSMUSG00000049723,-1.00592271224066
24459,noB_Plate15,ENSMUSG00000049775,0.23886384273515998
24460,noB_Plate15,ENSMUSG00000049804,-0.673955980285306
24461,noB_Plate15,ENSMUSG00000049871,0.888433463823884
24462,noB_Plate15,ENSMUSG00000049881,-0.36275942089191
24463,noB_Plate15,ENSMUSG00000050138,1.16876022070717
24464,noB_Plate15,ENSMUSG00000050147,-1.08951653806872
24466,noB_Plate15,ENSMUSG00000050271,0.7621842298750259
24467,noB_Plate15,ENSMUSG00000050377,-0.888351152898652
24468,noB_Plate15,ENSMUSG00000050390,-0.7544031788310441
24469,noB_Plate15,ENSMUSG00000050473,0.28888515946542
24470,noB_Plate15,ENSMUSG00000050552,0.28299003073361895
24474,noB_Plate15,ENSMUSG00000050914,-1.0853612898148801
24475,noB_Plate15,ENSMUSG00000050947,-1.58597776316056
24476,noB_Plate15,ENSMUSG00000050965,-1.0984959483892298
24477,noB_Plate15,ENSMUSG00000051098,-0.672661779786212
24478,noB_Plate15,ENSMUSG00000051113,-1.8369611685486698
24479,noB_Plate15,ENSMUSG00000051124,-0.7088332685851891
24480,noB_Plate15,ENSMUSG00000051159,-3.3075615638481404
24481,noB_Plate15,ENSMUSG00000051166,1.263853922843
24482,noB_Plate15,ENSMUSG00000051185,0.42819268947925204
24483,noB_Plate15,ENSMUSG00000051339,0.457786718308215
24485,noB_Plate15,ENSMUSG00000051397,-1.2695941405982099
24486,noB_Plate15,ENSMUSG00000051457,0.46938079723090903
24487,noB_Plate15,ENSMUSG00000051483,-0.43598438428723296
24491,noB_Plate15,ENSMUSG00000052013,-0.40981054230837605
24492,noB_Plate15,ENSMUSG00000052040,0.531384504688204
24494,noB_Plate15,ENSMUSG00000052271,-1.4198574709216
24496,noB_Plate15,ENSMUSG00000052336,4.2087516084722205
24497,noB_Plate15,ENSMUSG00000052384,0.344580928687108
24498,noB_Plate15,ENSMUSG00000052392,-2.03723710561703
24499,noB_Plate15,ENSMUSG00000052397,-0.329969736689883
24500,noB_Plate15,ENSMUSG00000052485,2.67730036142184
24501,noB_Plate15,ENSMUSG00000052512,0.46065904324831897
24502,noB_Plate15,ENSMUSG00000052544,-1.26427541300003
24503,noB_Plate15,ENSMUSG00000052572,-0.771495643806688
24504,noB_Plate15,ENSMUSG00000052593,-0.323337279245231
24505,noB_Plate15,ENSMUSG00000052688,1.3863565405226999
24506,noB_Plate15,ENSMUSG00000052724,0.66772567425141
24508,noB_Plate15,ENSMUSG00000052760,0.470271806654828
24510,noB_Plate15,ENSMUSG00000053158,0.25544271053343603
24511,noB_Plate15,ENSMUSG00000053310,-0.723462903449331
24515,noB_Plate15,ENSMUSG00000053553,0.383751457938096
24516,noB_Plate15,ENSMUSG00000053617,1.2020073709648897
24518,noB_Plate15,ENSMUSG00000053819,-0.828485320265219
24519,noB_Plate15,ENSMUSG00000054150,0.5174809532592021
24520,noB_Plate15,ENSMUSG00000054226,-0.419765453305341
24521,noB_Plate15,ENSMUSG00000054277,-0.499279864622767
24525,noB_Plate15,ENSMUSG00000054648,-0.549220371727634
24526,noB_Plate15,ENSMUSG00000054675,1.4059311548033402
24527,noB_Plate15,ENSMUSG00000054676,0.30789083866023703
24529,noB_Plate15,ENSMUSG00000054733,0.37663289783123
24531,noB_Plate15,ENSMUSG00000055053,-0.26344553253707
24536,noB_Plate15,ENSMUSG00000055541,2.9470147836129903
24537,noB_Plate15,ENSMUSG00000055639,-1.37236997299445
24538,noB_Plate15,ENSMUSG00000055653,-0.379424821499789
24540,noB_Plate15,ENSMUSG00000055681,-0.344959825832842
24541,noB_Plate15,ENSMUSG00000055782,1.3290640962654099
24542,noB_Plate15,ENSMUSG00000055805,0.40168259785380994
24543,noB_Plate15,ENSMUSG00000055850,-0.392222825265584
24544,noB_Plate15,ENSMUSG00000056069,0.53256551527535
24545,noB_Plate15,ENSMUSG00000056153,-0.654296144895801
24546,noB_Plate15,ENSMUSG00000056215,-0.966722892260161
24547,noB_Plate15,ENSMUSG00000056383,-0.554394209110298
24549,noB_Plate15,ENSMUSG00000056413,0.296113780033607
24550,noB_Plate15,ENSMUSG00000056468,-1.8854859496085101
24551,noB_Plate15,ENSMUSG00000056476,-0.804770116914338
24552,noB_Plate15,ENSMUSG00000056501,0.5949068578086321
24555,noB_Plate15,ENSMUSG00000056648,0.990769606804292
24556,noB_Plate15,ENSMUSG00000056724,0.609132408170486
24557,noB_Plate15,ENSMUSG00000056737,-0.203788325834161
24558,noB_Plate15,ENSMUSG00000056758,0.561510290087744
24559,noB_Plate15,ENSMUSG00000056888,0.547173849349955
24560,noB_Plate15,ENSMUSG00000056938,-0.9508915226347321
24562,noB_Plate15,ENSMUSG00000057156,-0.579063867476042
24563,noB_Plate15,ENSMUSG00000057191,0.623573659372501
24564,noB_Plate15,ENSMUSG00000057193,0.342854643116813
24565,noB_Plate15,ENSMUSG00000057329,1.42131316518863
24567,noB_Plate15,ENSMUSG00000057530,-0.597434306388386
24568,noB_Plate15,ENSMUSG00000057531,-0.5587881870771321
24570,noB_Plate15,ENSMUSG00000057554,-0.603720760335294
24571,noB_Plate15,ENSMUSG00000057729,1.03972347550362
24572,noB_Plate15,ENSMUSG00000057897,-1.5649680139152802
24573,noB_Plate15,ENSMUSG00000057963,-0.603256080829268
24575,noB_Plate15,ENSMUSG00000058240,-0.308369836821134
24577,noB_Plate15,ENSMUSG00000058444,-0.585289794909606
24578,noB_Plate15,ENSMUSG00000058454,-0.571406717646821
24580,noB_Plate15,ENSMUSG00000058503,0.270864004581218
24582,noB_Plate15,ENSMUSG00000058728,3.9669363907419997
24583,noB_Plate15,ENSMUSG00000058755,-1.03036726432667
24584,noB_Plate15,ENSMUSG00000059027,-0.5392567183382151
24585,noB_Plate15,ENSMUSG00000059108,2.19424030421459
24586,noB_Plate15,ENSMUSG00000059182,-0.36400138944344795
24587,noB_Plate15,ENSMUSG00000059248,0.244019301226543
24590,noB_Plate15,ENSMUSG00000059498,-0.732962317171588
24591,noB_Plate15,ENSMUSG00000059518,0.47696321470401204
24592,noB_Plate15,ENSMUSG00000059555,-0.384481780235924
24593,noB_Plate15,ENSMUSG00000059588,-0.5070029228434509
24594,noB_Plate15,ENSMUSG00000059708,-1.1744281875459799
24595,noB_Plate15,ENSMUSG00000059742,-1.4083092504401897
24596,noB_Plate15,ENSMUSG00000059743,-0.993824134069812
24597,noB_Plate15,ENSMUSG00000059824,-0.945955025630292
24598,noB_Plate15,ENSMUSG00000059852,0.520367800264915
24600,noB_Plate15,ENSMUSG00000059895,0.47608442507695004
24601,noB_Plate15,ENSMUSG00000059923,-0.273097203769904
24602,noB_Plate15,ENSMUSG00000059994,-1.4266712532788601
24603,noB_Plate15,ENSMUSG00000060063,0.225754441108839
24604,noB_Plate15,ENSMUSG00000060131,0.499368322229562
24606,noB_Plate15,ENSMUSG00000060166,-0.7757493161146779
24607,noB_Plate15,ENSMUSG00000060275,0.593718268825532
24608,noB_Plate15,ENSMUSG00000060397,-1.26670222278906
24609,noB_Plate15,ENSMUSG00000060470,0.49322794466922604
24610,noB_Plate15,ENSMUSG00000060519,-0.40808629403733
24611,noB_Plate15,ENSMUSG00000060550,-0.259972154491939
24612,noB_Plate15,ENSMUSG00000060594,-0.9183061393739301
24615,noB_Plate15,ENSMUSG00000060935,-0.462243101723582
24616,noB_Plate15,ENSMUSG00000061046,-0.302692837543593
24618,noB_Plate15,ENSMUSG00000061232,-0.20819149286430702
24619,noB_Plate15,ENSMUSG00000061311,-0.452906430795226
24620,noB_Plate15,ENSMUSG00000061536,-0.5874583522683311
24623,noB_Plate15,ENSMUSG00000061740,-3.37418820404957
24624,noB_Plate15,ENSMUSG00000062082,-2.07989737455241
24626,noB_Plate15,ENSMUSG00000062151,-2.9896344665996004
24627,noB_Plate15,ENSMUSG00000062169,0.22945330408662604
24629,noB_Plate15,ENSMUSG00000062397,0.32216232325356
24630,noB_Plate15,ENSMUSG00000062866,0.409817450407995
24631,noB_Plate15,ENSMUSG00000062906,0.571578388247929
24633,noB_Plate15,ENSMUSG00000062937,0.257589919364201
24634,noB_Plate15,ENSMUSG00000063018,0.9592923260420891
24637,noB_Plate15,ENSMUSG00000063193,1.40860509283295
24638,noB_Plate15,ENSMUSG00000063286,1.35837863535746
24639,noB_Plate15,ENSMUSG00000063334,0.31673618534858006
24641,noB_Plate15,ENSMUSG00000063439,-0.47709542540094396
24642,noB_Plate15,ENSMUSG00000063450,-0.895911712990635
24643,noB_Plate15,ENSMUSG00000063455,-0.344095860713654
24644,noB_Plate15,ENSMUSG00000063564,-1.1302100323122801
24645,noB_Plate15,ENSMUSG00000063568,1.6374480163502498
24646,noB_Plate15,ENSMUSG00000063659,0.8448519618977819
24647,noB_Plate15,ENSMUSG00000063856,0.91888082543734
24648,noB_Plate15,ENSMUSG00000064037,0.230806347951951
24650,noB_Plate15,ENSMUSG00000064065,0.918990203780832
24651,noB_Plate15,ENSMUSG00000064105,-1.0946237720135699
24652,noB_Plate15,ENSMUSG00000064147,0.3712537502247071
24653,noB_Plate15,ENSMUSG00000064215,-0.6097580631466
24654,noB_Plate15,ENSMUSG00000064254,0.5082237525175529
24658,noB_Plate15,ENSMUSG00000066026,0.5842179964330739
24659,noB_Plate15,ENSMUSG00000066150,-0.309546819816786
24660,noB_Plate15,ENSMUSG00000066357,-0.523035187311598
24661,noB_Plate15,ENSMUSG00000066441,-0.4196981061799289
24662,noB_Plate15,ENSMUSG00000066672,-2.8990805030592997
24663,noB_Plate15,ENSMUSG00000066677,-3.06875057643044
24664,noB_Plate15,ENSMUSG00000066687,-0.7657060076277571
24665,noB_Plate15,ENSMUSG00000066800,-0.7913736765616379
24666,noB_Plate15,ENSMUSG00000066829,-0.463006470007072
24667,noB_Plate15,ENSMUSG00000066839,0.305643901188807
24668,noB_Plate15,ENSMUSG00000067399,0.9981825021736122
24672,noB_Plate15,ENSMUSG00000068184,0.41578129277938003
24673,noB_Plate15,ENSMUSG00000068566,-0.850985166241312
24675,noB_Plate15,ENSMUSG00000068739,-0.29284300175711
24676,noB_Plate15,ENSMUSG00000068854,-0.9038476772926779
24678,noB_Plate15,ENSMUSG00000069769,-0.372927908797746
24679,noB_Plate15,ENSMUSG00000069792,0.876097078577912
24680,noB_Plate15,ENSMUSG00000069830,0.9077339222667711
24681,noB_Plate15,ENSMUSG00000069833,2.13799455470548
24682,noB_Plate15,ENSMUSG00000070034,0.416589052533897
24683,noB_Plate15,ENSMUSG00000070327,-0.31706970558887104
24684,noB_Plate15,ENSMUSG00000070348,0.7443548773782571
24685,noB_Plate15,ENSMUSG00000070476,0.509439560894784
24686,noB_Plate15,ENSMUSG00000070691,0.266692581295489
24687,noB_Plate15,ENSMUSG00000070738,0.320696372320288
24688,noB_Plate15,ENSMUSG00000071068,0.512224801261627
24689,noB_Plate15,ENSMUSG00000071291,-1.2294358006761201
24690,noB_Plate15,ENSMUSG00000071342,-1.9785660366523798
24691,noB_Plate15,ENSMUSG00000071369,0.557216046572504
24692,noB_Plate15,ENSMUSG00000071547,0.435080198439836
24693,noB_Plate15,ENSMUSG00000071662,-0.283471994697591
24695,noB_Plate15,ENSMUSG00000072235,-1.15709611199899
24697,noB_Plate15,ENSMUSG00000072889,-0.421838356314641
24698,noB_Plate15,ENSMUSG00000072949,-1.1034798035683
24699,noB_Plate15,ENSMUSG00000073002,-1.05408408319561
24701,noB_Plate15,ENSMUSG00000073411,-0.277149912282268
24702,noB_Plate15,ENSMUSG00000073412,0.871625939470275
24703,noB_Plate15,ENSMUSG00000073489,-1.4890434255585603
24705,noB_Plate15,ENSMUSG00000073643,0.282163692480284
24706,noB_Plate15,ENSMUSG00000073902,1.9265968633519799
24708,noB_Plate15,ENSMUSG00000074093,0.36969622218211406
24709,noB_Plate15,ENSMUSG00000074151,0.620420203348186
24710,noB_Plate15,ENSMUSG00000074212,-0.449730517148553
24712,noB_Plate15,ENSMUSG00000074227,-0.6513985751545589
24714,noB_Plate15,ENSMUSG00000074480,-0.630517130021582
24715,noB_Plate15,ENSMUSG00000074743,1.4788970434161002
24717,noB_Plate15,ENSMUSG00000075027,1.15853460518576
24718,noB_Plate15,ENSMUSG00000075269,1.51806409265023
24719,noB_Plate15,ENSMUSG00000075376,-0.366056257170512
24721,noB_Plate15,ENSMUSG00000075420,-2.61368940769803
24722,noB_Plate15,ENSMUSG00000075701,-0.34573344762121805
24723,noB_Plate15,ENSMUSG00000075702,0.9420792108342859
24726,noB_Plate15,ENSMUSG00000076437,1.0600728475263401
24727,noB_Plate15,ENSMUSG00000076617,1.79767404765696
24728,noB_Plate15,ENSMUSG00000078122,2.29046609319304
24729,noB_Plate15,ENSMUSG00000078348,0.256180555269788
24730,noB_Plate15,ENSMUSG00000078429,-0.332387586702761
24731,noB_Plate15,ENSMUSG00000078716,-1.0920182322191
24734,noB_Plate15,ENSMUSG00000079110,0.649575390474578
24736,noB_Plate15,ENSMUSG00000079293,4.292711499398671
24737,noB_Plate15,ENSMUSG00000079419,1.09220738453576
24738,noB_Plate15,ENSMUSG00000079445,-0.605655577638521
24739,noB_Plate15,ENSMUSG00000079451,-2.89820700802661
24742,noB_Plate15,ENSMUSG00000079560,-0.939263831780061
24743,noB_Plate15,ENSMUSG00000081817,-1.84990632052551
24744,noB_Plate15,ENSMUSG00000082101,2.42036926491225
24745,noB_Plate15,ENSMUSG00000083995,-0.9679872742176959
24746,noB_Plate15,ENSMUSG00000084408,-2.15933633124139
24749,noB_Plate15,ENSMUSG00000085568,-2.15512373298471
24750,noB_Plate15,ENSMUSG00000085743,-2.2129284566300402
24751,noB_Plate15,ENSMUSG00000085795,-1.04367986253136
24752,noB_Plate15,ENSMUSG00000086181,-2.08479028276005
24754,noB_Plate15,ENSMUSG00000087201,-1.39988183726642
24755,noB_Plate15,ENSMUSG00000087266,-1.27200370088707
24756,noB_Plate15,ENSMUSG00000087312,3.48883888330913
24757,noB_Plate15,ENSMUSG00000087574,-1.6151489863875201
24758,noB_Plate15,ENSMUSG00000087679,-0.453931830299019
24759,noB_Plate15,ENSMUSG00000089726,0.48464141377541997
24761,noB_Plate15,ENSMUSG00000089849,1.0038199093492601
24762,noB_Plate15,ENSMUSG00000090164,0.5153871542212449
24763,noB_Plate15,ENSMUSG00000090213,-0.5789922998211121
24764,noB_Plate15,ENSMUSG00000090272,-0.841006632287089
24765,noB_Plate15,ENSMUSG00000090290,0.398675102193747
24766,noB_Plate15,ENSMUSG00000090628,0.7592986678491451
24767,noB_Plate15,ENSMUSG00000091387,-0.700345675938344
24768,noB_Plate15,ENSMUSG00000091512,-0.4891698247689629
24769,noB_Plate15,ENSMUSG00000091625,0.875712524668705
24770,noB_Plate15,ENSMUSG00000091993,0.6970192466529099
24771,noB_Plate15,ENSMUSG00000092274,-0.6134355281306949
24772,noB_Plate15,ENSMUSG00000092416,0.436418063076902
24773,noB_Plate15,ENSMUSG00000092486,-0.3654868702477971
24774,noB_Plate15,ENSMUSG00000093765,2.6660150382970498
24775,noB_Plate15,ENSMUSG00000093930,-0.9492109611070201
24778,noB_Plate15,ENSMUSG00000095200,-1.6042305290857801
24779,noB_Plate15,ENSMUSG00000096188,-0.9299234743269129
24780,noB_Plate15,ENSMUSG00000096210,-0.483641205185178
24781,noB_Plate15,ENSMUSG00000096452,-3.13325422337334
24783,noB_Plate15,ENSMUSG00000096986,-0.5729869276130439
24784,noB_Plate15,ENSMUSG00000097136,0.7869991865929109
24785,noB_Plate15,ENSMUSG00000097177,0.8511470474000241
24786,noB_Plate15,ENSMUSG00000097242,0.670441426281053
24787,noB_Plate15,ENSMUSG00000097354,1.51013192818986
24788,noB_Plate15,ENSMUSG00000097415,0.31876407348694896
24789,noB_Plate15,ENSMUSG00000097431,-0.666702507685209
24790,noB_Plate15,ENSMUSG00000097471,0.644475326547802
24792,noB_Plate15,ENSMUSG00000097762,-2.71550837994402
24793,noB_Plate15,ENSMUSG00000097769,0.23201468781569298
24794,noB_Plate15,ENSMUSG00000097908,0.416518615464688
24797,noB_Plate15,ENSMUSG00000098557,-0.916345743697836
24798,noB_Plate15,ENSMUSG00000100975,0.5420892615214999
24799,noB_Plate15,ENSMUSG00000101188,-1.17085293738027
24800,noB_Plate15,ENSMUSG00000102212,1.09964427178855
24801,noB_Plate15,ENSMUSG00000102277,1.00645321547423
24802,noB_Plate15,ENSMUSG00000102418,0.5625084153812919
24803,noB_Plate15,ENSMUSG00000102559,-0.8556031006973729
24804,noB_Plate15,ENSMUSG00000102662,-0.7014537327486079
24806,noB_Plate15,ENSMUSG00000102744,2.22952562356433
24807,noB_Plate15,ENSMUSG00000102780,-2.25166083313253
24808,noB_Plate15,ENSMUSG00000102942,-2.8596201176037597
24809,noB_Plate15,ENSMUSG00000103135,-1.1162699746773999
24810,noB_Plate15,ENSMUSG00000103202,-3.6189194910752898
24811,noB_Plate15,ENSMUSG00000103290,-2.04974999551985
24812,noB_Plate15,ENSMUSG00000103348,1.03059146237974
24813,noB_Plate15,ENSMUSG00000103507,-2.6823005705652596
24815,noB_Plate15,ENSMUSG00000103609,-2.0910388155474298
24816,noB_Plate15,ENSMUSG00000103793,-1.27011148428056
24817,noB_Plate15,ENSMUSG00000103899,-0.614522995060704
24818,noB_Plate15,ENSMUSG00000103906,-2.07728704994208
24819,noB_Plate15,ENSMUSG00000104030,0.9693726967018309
24821,noB_Plate15,ENSMUSG00000104235,0.687949880332821
24822,noB_Plate15,ENSMUSG00000104585,-1.3557047170323602
24824,noB_Plate15,ENSMUSG00000105041,-4.057116977774
24825,noB_Plate15,ENSMUSG00000105366,-2.25468366337483
24826,noB_Plate15,ENSMUSG00000105652,0.44804829769784205
24829,noB_Plate15,ENSMUSG00000106339,-1.00095962431663
24831,noB_Plate15,ENSMUSG00000106918,0.548193351386877
24833,noB_Plate15,ENSMUSG00000107364,0.66883712711911
24834,noB_Plate15,ENSMUSG00000107511,-1.35380186980095
24835,noB_Plate15,ENSMUSG00000107595,-1.3961859016833897
24836,noB_Plate15,ENSMUSG00000107733,0.778144464676141
24837,noB_Plate15,ENSMUSG00000107804,-1.27851178489309
24838,noB_Plate15,ENSMUSG00000107823,-1.13879622579734
24839,noB_Plate15,ENSMUSG00000107962,-1.2662505171769098
24841,noB_Plate15,ENSMUSG00000108784,1.7685789033937498
24843,noB_Plate15,ENSMUSG00000109781,0.7590159387484651
24844,noB_Plate15,ENSMUSG00000109836,-1.55650883465627
24845,noB_Plate15,ENSMUSG00000110129,-0.9575438451357869
24846,noB_Plate15,ENSMUSG00000110282,0.7807593279824191
24847,noB_Plate15,ENSMUSG00000110331,1.6257519218051601
24852,noB_Plate15,ENSMUSG00000113894,1.13245246302357
