,target,log2FoldChange
16107,ENSMUSG00000040213,-0.34701500612116193
16108,ENSMUSG00000040236,-0.242040941250418
16109,ENSMUSG00000040247,-0.20288529478043102
16110,ENSMUSG00000040253,0.354809224955258
16112,ENSMUSG00000040272,0.30993232879164895
16114,ENSMUSG00000040296,0.521218384079188
16117,ENSMUSG00000040327,0.6427873307113271
16119,ENSMUSG00000040339,0.385091629349099
16120,ENSMUSG00000040354,-0.284645809364537
16121,ENSMUSG00000040359,0.29916794540678804
16122,ENSMUSG00000040365,0.354210166459671
16123,ENSMUSG00000040383,-0.27622246170042103
16125,ENSMUSG00000040387,-0.6188620058556971
16127,ENSMUSG00000040414,-0.408930154790252
16128,ENSMUSG00000040415,0.50910339077059
16129,ENSMUSG00000040433,0.37131064214946896
16131,ENSMUSG00000040462,0.289649153243713
16132,ENSMUSG00000040463,-0.24888158883549696
16135,ENSMUSG00000040511,0.228690664324722
16136,ENSMUSG00000040524,0.21763132410426003
16137,ENSMUSG00000040532,-0.290586949150406
16138,ENSMUSG00000040548,0.22753802233603798
16140,ENSMUSG00000040550,-0.274226578272478
16141,ENSMUSG00000040557,0.45633765533326903
16142,ENSMUSG00000040560,0.30087356470064197
16143,ENSMUSG00000040592,0.217236066727828
16144,ENSMUSG00000040596,0.57034490779591
16146,ENSMUSG00000040651,0.43647351005903007
16147,ENSMUSG00000040658,-0.333628297243193
16148,ENSMUSG00000040667,-0.221158529084321
16150,ENSMUSG00000040681,-0.270753348044243
16151,ENSMUSG00000040688,-0.538707056874473
16152,ENSMUSG00000040710,0.490256227334502
16153,ENSMUSG00000040711,1.27291281821395
16154,ENSMUSG00000040712,0.331137564370742
16157,ENSMUSG00000040751,0.405188346043457
16158,ENSMUSG00000040761,0.22861731695956197
16160,ENSMUSG00000040808,1.04217337266382
16162,ENSMUSG00000040918,-0.8955035006817041
16163,ENSMUSG00000040943,0.27714918671050603
16165,ENSMUSG00000040964,0.29668270674090697
16167,ENSMUSG00000041037,0.498098578129599
16168,ENSMUSG00000041057,-0.330073996071548
16169,ENSMUSG00000041132,0.3837454192843471
16171,ENSMUSG00000041168,-0.30122009006278305
16172,ENSMUSG00000041229,0.3673451054082771
16173,ENSMUSG00000041297,0.30526886192122
16174,ENSMUSG00000041313,-0.35271770129347707
16177,ENSMUSG00000041406,-0.317401186051848
16181,ENSMUSG00000041426,-0.270264577618314
16182,ENSMUSG00000041431,-0.29753197829263106
16183,ENSMUSG00000041438,-0.4472301318434071
16185,ENSMUSG00000041477,0.446013977364859
16186,ENSMUSG00000041506,-0.28042766040486605
16187,ENSMUSG00000041538,0.6037889114059051
16188,ENSMUSG00000041540,2.2997461060517597
16189,ENSMUSG00000041571,0.550907139642384
16192,ENSMUSG00000041673,1.3505538691001102
16193,ENSMUSG00000041685,0.37329322819227
16195,ENSMUSG00000041707,0.534090179686855
16200,ENSMUSG00000041763,-0.230586004072955
16201,ENSMUSG00000041774,-0.44162510252012
16202,ENSMUSG00000041781,-0.21788924071753196
16203,ENSMUSG00000041801,-0.5846934360173249
16204,ENSMUSG00000041836,0.33858670097185606
16205,ENSMUSG00000041852,0.27254594008732996
16206,ENSMUSG00000041859,-0.20756442070582
16208,ENSMUSG00000041895,0.380596405111894
16209,ENSMUSG00000041936,-1.18688054312347
16210,ENSMUSG00000041939,-0.37118580319916494
16211,ENSMUSG00000041977,0.4057471266755421
16212,ENSMUSG00000042046,0.39315299836091994
16214,ENSMUSG00000042097,-0.720661225636192
16215,ENSMUSG00000042111,0.278267338866427
16216,ENSMUSG00000042129,0.28835026731193797
16217,ENSMUSG00000042155,-0.373368858065406
16218,ENSMUSG00000042198,0.44013572181847793
16220,ENSMUSG00000042215,-0.45553432463966
16221,ENSMUSG00000042229,-0.29371309880535806
16222,ENSMUSG00000042284,1.08789266108583
16223,ENSMUSG00000042292,0.36364823108583205
16224,ENSMUSG00000042298,0.26152923291482
16225,ENSMUSG00000042331,0.529580658622067
16227,ENSMUSG00000042354,-0.2170513335641
16228,ENSMUSG00000042444,0.50315622161941
16231,ENSMUSG00000042524,0.249304444275757
16232,ENSMUSG00000042535,-0.28180659114698803
16234,ENSMUSG00000042569,-0.482297649817466
16236,ENSMUSG00000042599,0.8061037066874631
16237,ENSMUSG00000042628,0.43101382112139597
16238,ENSMUSG00000042644,0.524565486559615
16239,ENSMUSG00000042675,0.559263832619245
16240,ENSMUSG00000042682,0.39468632885129296
16241,ENSMUSG00000042688,0.215809325442192
16243,ENSMUSG00000042705,0.25123361145985
16244,ENSMUSG00000042712,0.323258737725786
16245,ENSMUSG00000042719,-0.24498638343890197
16246,ENSMUSG00000042744,0.30244357573342306
16247,ENSMUSG00000042747,0.37043160724999197
16248,ENSMUSG00000042759,0.592075131337599
16249,ENSMUSG00000042797,-0.8816769179543659
16250,ENSMUSG00000042817,0.200236334872139
16251,ENSMUSG00000042978,-0.759696532944426
16253,ENSMUSG00000043091,-0.243037663040196
16254,ENSMUSG00000043157,0.4004084181372511
16255,ENSMUSG00000043183,-0.477739986004579
16256,ENSMUSG00000043279,0.596032288367716
16257,ENSMUSG00000043284,-0.22313224334889398
16258,ENSMUSG00000043313,0.943049338601356
16261,ENSMUSG00000043419,0.6699724726651051
16262,ENSMUSG00000043421,-0.30421166322011894
16263,ENSMUSG00000043587,0.341973636819901
16264,ENSMUSG00000043635,1.2870744196263502
16265,ENSMUSG00000043644,1.20005020771155
16266,ENSMUSG00000043648,0.8414845837655409
16267,ENSMUSG00000043702,-0.358211241211325
16269,ENSMUSG00000043833,0.858870859617699
16274,ENSMUSG00000044026,-0.579091162648018
16275,ENSMUSG00000044080,0.28324799528665395
16277,ENSMUSG00000044197,0.36671652705061
16278,ENSMUSG00000044201,-0.27873135618136496
16280,ENSMUSG00000044231,0.985179450502525
16281,ENSMUSG00000044252,0.36940005499577905
16282,ENSMUSG00000044258,0.5792897335078411
16283,ENSMUSG00000044339,0.8664502295232099
16285,ENSMUSG00000044447,0.315366820354279
16286,ENSMUSG00000044461,1.07197504744597
16291,ENSMUSG00000044791,0.266702409987162
16292,ENSMUSG00000044857,0.283820241857089
16293,ENSMUSG00000044949,-0.67243277799459
16294,ENSMUSG00000045039,0.563578751762822
16295,ENSMUSG00000045174,1.4019541891926297
16296,ENSMUSG00000045193,0.257307503079856
16297,ENSMUSG00000045294,0.318090004954422
16298,ENSMUSG00000045312,0.46692842570989296
16300,ENSMUSG00000045374,0.42076606777022996
16303,ENSMUSG00000045482,0.20183241916800498
16304,ENSMUSG00000045502,1.7412577557625
16307,ENSMUSG00000045691,-0.7252593263017142
16309,ENSMUSG00000045795,0.37254319195112495
16310,ENSMUSG00000045948,-0.22397527775092396
16312,ENSMUSG00000045980,0.497403720732795
16313,ENSMUSG00000046006,0.49444008871121703
16316,ENSMUSG00000046085,0.505704725628254
16317,ENSMUSG00000046138,0.366896358910669
16318,ENSMUSG00000046207,0.254145054034837
16319,ENSMUSG00000046229,0.33159505853387605
16321,ENSMUSG00000046295,-0.377356251824134
16323,ENSMUSG00000046387,0.842422398445601
16324,ENSMUSG00000046417,-0.605647772898865
16326,ENSMUSG00000046658,0.44795582393595396
16327,ENSMUSG00000046688,0.31169628989316495
16331,ENSMUSG00000046743,0.4487113579904529
16332,ENSMUSG00000046791,-0.384312925141242
16333,ENSMUSG00000046805,0.801008979975552
16334,ENSMUSG00000046879,0.22761289113276198
16335,ENSMUSG00000046908,0.689796303259666
16337,ENSMUSG00000046994,-0.45029754716558895
16338,ENSMUSG00000047090,0.7762705887199821
16339,ENSMUSG00000047123,0.45255225310218794
16340,ENSMUSG00000047126,0.250090104699118
16341,ENSMUSG00000047129,0.865313833526251
16344,ENSMUSG00000047371,-0.5917277958539972
16346,ENSMUSG00000047434,-0.52051830594865
16347,ENSMUSG00000047514,0.25883147272155
16349,ENSMUSG00000047539,0.329589660340274
16352,ENSMUSG00000047810,0.446838688360747
16354,ENSMUSG00000047879,-0.265683671969942
16355,ENSMUSG00000047888,0.206469604670038
16356,ENSMUSG00000048039,-0.37574806704846897
16358,ENSMUSG00000048120,0.7712224313260599
16359,ENSMUSG00000048163,0.25917820236566896
16360,ENSMUSG00000048170,-0.28230983973132695
16361,ENSMUSG00000048249,0.573584263779913
16363,ENSMUSG00000048371,0.27945582472467495
16365,ENSMUSG00000048490,0.26069305426871403
16366,ENSMUSG00000048546,0.21230700367253502
16368,ENSMUSG00000048677,0.582220781045815
16369,ENSMUSG00000048755,-0.27547966209719604
16370,ENSMUSG00000048756,0.284302757647562
16372,ENSMUSG00000048897,0.446261934591384
16374,ENSMUSG00000049103,0.365397048501312
16375,ENSMUSG00000049191,0.855299155696359
16378,ENSMUSG00000049327,-0.21099725382324497
16379,ENSMUSG00000049470,0.215141615871807
16381,ENSMUSG00000049624,0.42210669950191604
16383,ENSMUSG00000049723,0.840232044232587
16384,ENSMUSG00000049739,0.21252363086066
16385,ENSMUSG00000049775,0.587534257293177
16386,ENSMUSG00000049916,-0.368712444969073
16387,ENSMUSG00000049939,0.7484426934825079
16388,ENSMUSG00000049957,-0.433066132766879
16389,ENSMUSG00000050017,-0.30530464566545396
16390,ENSMUSG00000050022,-0.323936039135099
16391,ENSMUSG00000050043,-0.234741083375621
16392,ENSMUSG00000050075,0.49289468290470795
16393,ENSMUSG00000050107,-0.5323138496431861
16397,ENSMUSG00000050390,0.451417568220514
16398,ENSMUSG00000050410,0.47007889572962
16400,ENSMUSG00000050578,0.43434724159168
16401,ENSMUSG00000050721,0.32416580714352
16402,ENSMUSG00000050737,1.54465321289399
16406,ENSMUSG00000051159,0.47287479328960297
16407,ENSMUSG00000051185,0.24889944627023
16409,ENSMUSG00000051319,0.6599587654832559
16410,ENSMUSG00000051329,-0.226361312733702
16411,ENSMUSG00000051397,0.42399452909219804
16412,ENSMUSG00000051439,0.6222483492083399
16417,ENSMUSG00000051790,0.39990881163558295
16419,ENSMUSG00000052040,0.36612973823455797
16420,ENSMUSG00000052085,0.294681788708646
16421,ENSMUSG00000052142,0.34345953136288004
16423,ENSMUSG00000052214,-0.25515912954055603
16424,ENSMUSG00000052337,-0.242198889033726
16426,ENSMUSG00000052406,-0.28279836769487393
16427,ENSMUSG00000052446,-0.5125975758643511
16428,ENSMUSG00000052533,-0.250859935979262
16430,ENSMUSG00000052688,0.5382357580075801
16431,ENSMUSG00000052713,0.35118099307415596
16434,ENSMUSG00000052798,-0.21286169286463802
16435,ENSMUSG00000052812,0.247566902283923
16439,ENSMUSG00000052928,1.47996720606288
16440,ENSMUSG00000052997,-0.233556598012558
16442,ENSMUSG00000053158,0.282736268720865
16443,ENSMUSG00000053310,0.219492222918022
16445,ENSMUSG00000053332,-0.21950541149485397
16446,ENSMUSG00000053398,-0.341451177152503
16449,ENSMUSG00000053553,-0.35983655242638396
16451,ENSMUSG00000053604,0.573491962411644
16452,ENSMUSG00000053617,0.8907779229179691
16453,ENSMUSG00000053641,0.25228161813739197
16454,ENSMUSG00000053714,1.04754196033868
16457,ENSMUSG00000053801,-0.22467020868699397
16458,ENSMUSG00000053819,0.282868902739556
16460,ENSMUSG00000053907,-0.327556175233557
16461,ENSMUSG00000053931,-0.20621026092484102
16464,ENSMUSG00000054115,-0.345028411055349
16465,ENSMUSG00000054150,0.31439869388195196
16466,ENSMUSG00000054277,0.47013101762154796
16471,ENSMUSG00000054452,0.207974916132344
16473,ENSMUSG00000054517,-0.311997782031474
16474,ENSMUSG00000054640,0.716624344603138
16475,ENSMUSG00000054715,-0.340619162928885
16476,ENSMUSG00000054766,-0.35776025615769497
16477,ENSMUSG00000054823,0.33273964050221694
16478,ENSMUSG00000054874,0.26066657136079896
16479,ENSMUSG00000054967,-0.6391898274761629
16482,ENSMUSG00000055053,0.40556776852136894
16484,ENSMUSG00000055116,-0.394292019003791
16485,ENSMUSG00000055239,-0.28888524259723997
16487,ENSMUSG00000055612,-0.369232392091319
16488,ENSMUSG00000055653,-0.26882527033328196
16490,ENSMUSG00000055760,-0.27364297765137696
16492,ENSMUSG00000055866,1.0127344062849901
16493,ENSMUSG00000055900,-0.38036094717527896
16495,ENSMUSG00000055991,0.367244472903321
16496,ENSMUSG00000056050,0.277105920119688
16497,ENSMUSG00000056076,-0.25021501151048703
16498,ENSMUSG00000056116,0.5022002980249629
16501,ENSMUSG00000056234,0.580078122817541
16502,ENSMUSG00000056476,0.519976713814019
16504,ENSMUSG00000056529,0.6937013652254771
16508,ENSMUSG00000056724,0.24190653256910502
16509,ENSMUSG00000056737,0.247627613308633
16511,ENSMUSG00000056820,-0.218741453707945
16512,ENSMUSG00000056888,0.376742564396201
16513,ENSMUSG00000056899,-0.5873045414117231
16514,ENSMUSG00000056952,0.323884396551023
16516,ENSMUSG00000057069,0.934126378512925
16517,ENSMUSG00000057113,-0.237478514226825
16519,ENSMUSG00000057133,0.284031344558032
16520,ENSMUSG00000057229,0.394143496130957
16521,ENSMUSG00000057230,0.3527889434455829
16522,ENSMUSG00000057236,-0.20807274268857398
16526,ENSMUSG00000057421,-0.26312065725428
16527,ENSMUSG00000057497,-0.44253395293278003
16529,ENSMUSG00000057541,-0.229857820863235
16530,ENSMUSG00000057554,0.30941757966242606
16531,ENSMUSG00000057561,-0.28457713034855
16532,ENSMUSG00000057596,1.06515601451063
16533,ENSMUSG00000057666,-0.369992947138618
16536,ENSMUSG00000057738,0.2334074009469
16538,ENSMUSG00000058006,0.24565122549897303
16539,ENSMUSG00000058099,0.432087060914332
16540,ENSMUSG00000058351,0.453963474860948
16541,ENSMUSG00000058355,-0.21819144458366502
16543,ENSMUSG00000058392,-0.42880168859895296
16544,ENSMUSG00000058446,0.5065576760552329
16545,ENSMUSG00000058486,0.3824857123685089
16546,ENSMUSG00000058587,-0.208913952262328
16547,ENSMUSG00000058624,0.732877742236084
16548,ENSMUSG00000058638,-0.46437906086554104
16550,ENSMUSG00000058704,-0.336892337197608
16551,ENSMUSG00000058715,0.439899384307554
16552,ENSMUSG00000058748,-0.37230817586897796
16554,ENSMUSG00000058818,1.3143824434579399
16555,ENSMUSG00000058886,-0.391436760765825
16556,ENSMUSG00000059027,0.271680816154563
16563,ENSMUSG00000059439,0.40731339106584796
16565,ENSMUSG00000059479,0.43226010225484296
16566,ENSMUSG00000059498,0.576386687829739
16567,ENSMUSG00000059552,-0.228163721811675
16570,ENSMUSG00000059742,0.297052700576669
16571,ENSMUSG00000059811,-0.29689728052427505
16572,ENSMUSG00000059897,-0.572253196292325
16573,ENSMUSG00000059939,-0.23583524937494896
16574,ENSMUSG00000059956,1.11367275014299
16575,ENSMUSG00000060012,0.35302162939750603
16577,ENSMUSG00000060063,0.44035672750689797
16578,ENSMUSG00000060073,-0.24030118587612198
16579,ENSMUSG00000060098,-0.411512420033517
16580,ENSMUSG00000060131,0.304244304517878
16581,ENSMUSG00000060181,-0.6297459596556121
16582,ENSMUSG00000060224,0.498688875832133
16586,ENSMUSG00000060550,0.37194455319319397
16589,ENSMUSG00000060639,-0.3832795391315871
16590,ENSMUSG00000060657,0.261956381318155
16592,ENSMUSG00000060681,0.42474696483908503
16594,ENSMUSG00000060803,-0.218707395563907
16597,ENSMUSG00000061132,0.699396086810842
16598,ENSMUSG00000061143,0.408789226780238
16600,ENSMUSG00000061311,0.314785378188969
16601,ENSMUSG00000061371,-0.5028976783994129
16602,ENSMUSG00000061436,0.335791546994106
16605,ENSMUSG00000061615,-0.31034669285638394
16606,ENSMUSG00000061689,0.37608949213934706
16607,ENSMUSG00000061838,-0.301790745461262
16608,ENSMUSG00000061859,1.2162420586307
16609,ENSMUSG00000061904,-0.229348063517175
16611,ENSMUSG00000062031,0.273718288959512
16612,ENSMUSG00000062070,-0.260152411621959
16613,ENSMUSG00000062075,-0.346164448024565
16614,ENSMUSG00000062082,1.35824545729069
16615,ENSMUSG00000062110,0.686617917944432
16616,ENSMUSG00000062190,-0.42810306827517
16618,ENSMUSG00000062232,0.31118557891173104
16619,ENSMUSG00000062352,-0.36047630811431197
16621,ENSMUSG00000062590,0.39179541367802395
16623,ENSMUSG00000062901,0.27393723315584695
16627,ENSMUSG00000062981,-0.21235000395943998
16628,ENSMUSG00000063193,0.33957392867611497
16629,ENSMUSG00000063229,-0.48326672434064294
16633,ENSMUSG00000063358,-0.21210850453155602
16634,ENSMUSG00000063457,0.248637281805657
16635,ENSMUSG00000063480,-0.25325028622830803
16636,ENSMUSG00000063506,1.68541457063301
16637,ENSMUSG00000063524,-0.392096266605977
16640,ENSMUSG00000063802,-0.31844554761337
16641,ENSMUSG00000063856,0.218032903998168
16643,ENSMUSG00000063873,0.792478476184755
16645,ENSMUSG00000063884,-0.449013371515885
16646,ENSMUSG00000063904,-0.288138803481742
16649,ENSMUSG00000064128,0.351439006281197
16650,ENSMUSG00000064147,0.358544664082673
16651,ENSMUSG00000064215,0.49926729892399496
16653,ENSMUSG00000064337,0.32537461894775
16655,ENSMUSG00000064341,-0.378237725122952
16658,ENSMUSG00000064370,-0.23893255121432502
16659,ENSMUSG00000064373,0.36752256009662604
16660,ENSMUSG00000065922,0.436479800556234
16662,ENSMUSG00000066026,0.8234467940795029
16664,ENSMUSG00000066037,-0.21661998166229396
16666,ENSMUSG00000066148,-0.2318896995778
16667,ENSMUSG00000066150,-0.399104661167641
16669,ENSMUSG00000066258,0.43676459365181797
16670,ENSMUSG00000066306,0.336576105953866
16672,ENSMUSG00000066406,0.282561875326855
16673,ENSMUSG00000066595,-0.673993806899134
16674,ENSMUSG00000066672,1.10441581758923
16675,ENSMUSG00000066839,-0.263594286562762
16676,ENSMUSG00000066877,0.38040686494574205
16679,ENSMUSG00000067150,-0.278307282202781
16681,ENSMUSG00000067212,0.342742459923919
16683,ENSMUSG00000067365,0.318690492941915
16684,ENSMUSG00000067367,-0.26025927500625395
16685,ENSMUSG00000067629,0.7159454554077191
16686,ENSMUSG00000067780,0.34024500660224105
16687,ENSMUSG00000068039,-0.205944591025365
16689,ENSMUSG00000068129,0.28052904311508897
16691,ENSMUSG00000068284,0.264115167471077
16693,ENSMUSG00000068742,0.351367890644755
16694,ENSMUSG00000068749,-0.22564328161006897
16695,ENSMUSG00000068758,0.6126838963620239
16697,ENSMUSG00000068854,0.43736066883762603
16699,ENSMUSG00000068922,-0.201309191454953
16702,ENSMUSG00000069516,1.0251801748243001
16704,ENSMUSG00000069792,1.4488013483433997
16705,ENSMUSG00000069833,1.81592067428379
16707,ENSMUSG00000069911,0.632324906418927
16710,ENSMUSG00000070056,0.549583754192793
16711,ENSMUSG00000070283,0.28258070171024896
16712,ENSMUSG00000070319,-0.22959851904867398
16713,ENSMUSG00000070327,0.257908699236499
16714,ENSMUSG00000070348,-0.296184081493301
16715,ENSMUSG00000070372,-0.32435757220912603
16717,ENSMUSG00000070493,-0.308578173578114
16718,ENSMUSG00000070601,1.3790883095936102
16719,ENSMUSG00000070604,0.6692329909338729
16720,ENSMUSG00000070697,-0.20482065149569698
16721,ENSMUSG00000070738,0.223999759726246
16722,ENSMUSG00000070780,1.2846019774518
16724,ENSMUSG00000070939,0.341526806830107
16725,ENSMUSG00000070953,-0.36919459078728706
16726,ENSMUSG00000071064,0.39952024892752097
16727,ENSMUSG00000071078,0.6878298750014911
16729,ENSMUSG00000071203,0.587305720163873
16732,ENSMUSG00000071537,1.1256844571931799
16738,ENSMUSG00000071713,0.301030416991851
16739,ENSMUSG00000071714,0.9569649481519191
16741,ENSMUSG00000072501,0.449588561555074
16743,ENSMUSG00000072772,0.34070237955178306
16744,ENSMUSG00000072980,-0.33502208074103995
16745,ENSMUSG00000073002,0.35869252733442797
16746,ENSMUSG00000073155,0.311518744295128
16747,ENSMUSG00000073274,0.466848965592496
16748,ENSMUSG00000073409,0.350899664653615
16751,ENSMUSG00000073542,-0.290830428546403
16754,ENSMUSG00000073775,-0.25968970576174
16755,ENSMUSG00000073838,-0.4683360615954821
16756,ENSMUSG00000073968,0.8592376209443622
16757,ENSMUSG00000074088,-0.224660300278284
16758,ENSMUSG00000074102,-0.28462174266115603
16760,ENSMUSG00000074182,-0.269156223653735
16762,ENSMUSG00000074342,0.463171451212264
16763,ENSMUSG00000074476,-0.240874164839192
16765,ENSMUSG00000074582,0.283724082920453
16766,ENSMUSG00000074656,-0.279332505610721
16769,ENSMUSG00000074785,0.7193673673964379
16771,ENSMUSG00000074886,-0.366278270796925
16772,ENSMUSG00000074892,0.79470421224944
16773,ENSMUSG00000075010,0.9225261682091279
16774,ENSMUSG00000075122,0.906453544326369
16780,ENSMUSG00000075511,0.7974210177915559
16781,ENSMUSG00000075701,0.320416508073226
16782,ENSMUSG00000075702,0.7272063121771891
16783,ENSMUSG00000075703,-0.292533383895114
16784,ENSMUSG00000076258,0.32995951199443607
16786,ENSMUSG00000076432,-0.202640049014155
16787,ENSMUSG00000076435,0.451470080596427
16788,ENSMUSG00000076441,0.288027149104555
16789,ENSMUSG00000076533,0.5098261103760621
16791,ENSMUSG00000078144,1.31977913763518
16792,ENSMUSG00000078528,1.3476286316073602
16793,ENSMUSG00000078578,-0.284135298878758
16795,ENSMUSG00000078652,-0.25440432315414
16796,ENSMUSG00000078670,0.896694894007147
16797,ENSMUSG00000078671,0.40031256832048
16798,ENSMUSG00000078713,-0.387518210272242
16799,ENSMUSG00000078771,0.551565406798307
16800,ENSMUSG00000078789,0.32310781913671804
16801,ENSMUSG00000078812,-0.345129016311848
16802,ENSMUSG00000078813,0.387206164395608
16803,ENSMUSG00000079020,0.48816019311084896
16804,ENSMUSG00000079109,-0.322232612287289
16805,ENSMUSG00000079111,-0.297814051032627
16806,ENSMUSG00000079197,-0.257824865805841
16808,ENSMUSG00000079419,0.667348674906376
16809,ENSMUSG00000079442,-0.337161637860479
16810,ENSMUSG00000079451,0.5462608103013521
16812,ENSMUSG00000079478,-0.237956276228382
16813,ENSMUSG00000079547,0.535340832497113
16814,ENSMUSG00000079614,-0.24370617202413802
16816,ENSMUSG00000079644,1.62304117073204
16817,ENSMUSG00000081217,1.40904570430196
16818,ENSMUSG00000081817,0.358824126457394
16819,ENSMUSG00000082057,1.01521750351828
16820,ENSMUSG00000082319,-1.14350534646374
16821,ENSMUSG00000083183,1.06759939922747
16822,ENSMUSG00000083282,1.7272354930872602
16823,ENSMUSG00000083362,0.27982433494227504
16825,ENSMUSG00000084846,0.7890171939766529
16826,ENSMUSG00000084956,0.414220404430392
16827,ENSMUSG00000085118,1.5619624994288102
16828,ENSMUSG00000085148,1.5701591916678102
16829,ENSMUSG00000085156,-0.44646607319136405
16831,ENSMUSG00000085568,1.4082457612907902
16832,ENSMUSG00000085795,0.30979869868975896
16833,ENSMUSG00000086181,0.388836990155771
16834,ENSMUSG00000086199,1.2237609826988602
16837,ENSMUSG00000086484,0.717533319366103
16838,ENSMUSG00000086728,1.13175549567751
16839,ENSMUSG00000086876,0.646913769147339
16841,ENSMUSG00000087129,0.879343745800496
16844,ENSMUSG00000087201,0.852575471538
16845,ENSMUSG00000087266,0.435254916248822
16847,ENSMUSG00000087507,1.00061093383741
16848,ENSMUSG00000087556,1.1025815298505601
16850,ENSMUSG00000088595,0.549728273463123
16852,ENSMUSG00000089726,-0.32573399933996194
16853,ENSMUSG00000089736,1.5229647036417402
16855,ENSMUSG00000089809,1.0126978970509302
16857,ENSMUSG00000090086,0.952887106409148
16858,ENSMUSG00000090124,0.221747601804008
16860,ENSMUSG00000090164,-0.257994667459858
16861,ENSMUSG00000090523,-0.321691783003042
16862,ENSMUSG00000090565,1.06221790111196
16863,ENSMUSG00000090841,0.251017046838655
16866,ENSMUSG00000091474,-0.39149333318224994
16867,ENSMUSG00000092060,0.27558691280536
16868,ENSMUSG00000092274,0.48499546077798406
16869,ENSMUSG00000092341,0.6756155946584229
16870,ENSMUSG00000092486,0.293135384258421
16871,ENSMUSG00000093514,1.26354051260043
16873,ENSMUSG00000093803,0.250693765417384
16874,ENSMUSG00000094441,-0.987871168858863
16876,ENSMUSG00000095041,0.275268770700688
16877,ENSMUSG00000095115,0.6127569100730749
16880,ENSMUSG00000095567,-0.371883946100485
16882,ENSMUSG00000096054,0.8859249283140691
16883,ENSMUSG00000096740,-0.937626091404217
16884,ENSMUSG00000097039,-0.360739253107341
16885,ENSMUSG00000097042,0.58792533985368
16886,ENSMUSG00000097177,0.42274395823387706
16888,ENSMUSG00000097195,-0.22554555628886
16889,ENSMUSG00000097228,0.67054920380094
16890,ENSMUSG00000097242,0.586533796308704
16892,ENSMUSG00000097365,0.41581231615366
16893,ENSMUSG00000097380,1.05695468885907
16894,ENSMUSG00000097471,0.335606483109565
16895,ENSMUSG00000097574,0.569973689786404
16896,ENSMUSG00000097636,0.380742984546924
16897,ENSMUSG00000097769,-0.310967048278775
16898,ENSMUSG00000097793,1.03352807486892
16900,ENSMUSG00000098101,1.08505803922729
16901,ENSMUSG00000098243,0.401079356415932
16902,ENSMUSG00000098275,0.9775701756121479
16903,ENSMUSG00000098557,0.352214989412136
16904,ENSMUSG00000098905,0.6106478803797211
16905,ENSMUSG00000098973,0.438779145913419
16906,ENSMUSG00000099632,1.2026532532076002
16907,ENSMUSG00000099966,0.4506551914438371
16909,ENSMUSG00000100691,0.629500637620105
16912,ENSMUSG00000101355,1.78737326097604
16913,ENSMUSG00000101581,1.24405644957142
16916,ENSMUSG00000102189,0.635836950476197
16917,ENSMUSG00000102353,0.41382258682302603
16918,ENSMUSG00000102374,0.7669066603485442
16919,ENSMUSG00000102418,0.6148855096430079
16920,ENSMUSG00000102441,1.6573222377648797
16921,ENSMUSG00000102457,0.742241394082848
16923,ENSMUSG00000102662,0.43459311694134206
16925,ENSMUSG00000102786,0.9449568608583059
16926,ENSMUSG00000102808,0.33266623856212796
16927,ENSMUSG00000103038,0.8433129586945891
16929,ENSMUSG00000103151,1.3373374040049097
16930,ENSMUSG00000103192,-0.522109504820562
16931,ENSMUSG00000103202,0.8232521040950941
16932,ENSMUSG00000103216,1.5266038750426498
16934,ENSMUSG00000103546,0.5426067874617729
16938,ENSMUSG00000104125,0.487871404388456
16939,ENSMUSG00000104145,0.855017712471212
16940,ENSMUSG00000104315,0.6291898488960329
16941,ENSMUSG00000104339,0.355078467302271
16942,ENSMUSG00000104369,0.8795977587724251
16944,ENSMUSG00000104626,1.2553672639481002
16945,ENSMUSG00000104969,1.0734007888161998
16946,ENSMUSG00000105041,0.868034499768624
16947,ENSMUSG00000105107,1.41751631275652
16949,ENSMUSG00000105534,0.584252972776143
16950,ENSMUSG00000105652,0.324967239398475
16951,ENSMUSG00000105660,1.16697822153225
16952,ENSMUSG00000105867,1.79653434259435
16953,ENSMUSG00000105987,-0.363641846292206
16954,ENSMUSG00000106106,0.38147569285154903
16955,ENSMUSG00000106166,0.8637277416113242
16957,ENSMUSG00000106951,1.08356877122261
16960,ENSMUSG00000107511,0.8036562797546071
16961,ENSMUSG00000107586,1.34107626572446
16962,ENSMUSG00000107595,0.48406546019186997
16964,ENSMUSG00000107804,0.5775905784402329
16965,ENSMUSG00000107971,0.750264699423116
16966,ENSMUSG00000108145,0.672504074245513
16967,ENSMUSG00000108238,0.388490298812968
16968,ENSMUSG00000108772,-0.536117959542647
16969,ENSMUSG00000109324,-0.27378779702092104
16970,ENSMUSG00000109511,-0.412250707624814
16971,ENSMUSG00000109771,-0.710306336209339
16972,ENSMUSG00000109865,-0.336874857218797
16973,ENSMUSG00000109901,0.330235334662711
16974,ENSMUSG00000110397,1.54738700485172
16975,ENSMUSG00000110556,-0.548670647562766
16976,ENSMUSG00000110558,1.20192006329779
16977,ENSMUSG00000110914,0.844510891514768
16979,ENSMUSG00000111005,1.03008072047891
16980,ENSMUSG00000111017,1.6348731921677802
16982,ENSMUSG00000112770,1.20428396189572
16984,ENSMUSG00000113557,0.7876470204522741
16985,ENSMUSG00000113831,1.22333945676317
